Transaction Hash,Date & Time,From Address,To Address,Transaction Type,Asset Contract Address,Asset Symbol / Name,Token ID,Value / Amount,Gas Fee (ETH)
0x7512d0a3e4abb9a526447ff88f03d3d0e7c7a010e82d40f6ace67f945734aa57,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x51cca43fedb30df9b3ac19c2370269ae67cc5e9fada45b9e6e99d124edf109df,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,,,0.00000,
0x76aad832a97b8079fe98c63373a36fc4b2324e1d208903dfd85c9911e2eca24a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x09613d3185130d42f6eac788438612461815c8ad35f7386e21ba6c2907ce6624,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xfc4ce4930e4bbef33ccb79e8661cede79f378151965dce60da47f9f21a8557e8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x801c71a771e5710d41ac4c0f1d6e82bd07b5fa43,,,,,0.00000,
0xda89ed9e335b8d32a558c30a398a0d4a8a3b506478dfb3c5a6c25212a1c2ae8c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x5f18ea482ad5cc6bc65803817c99f477043dce85,,,,,0.00000,
0x3b793465c8369823409a16d192adad0b6999444c38edd7a1a281aa0b83578bbf,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x388132b14345fd5854cb89ea18b56f937bd7ce83d5bdd26f4bef698647a21162,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x236b30bbb2c7837c9db6b60cd06fe651d25c9f58b9fa17dc7935cacc1466e9dd,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x9147d6a5a261bcc2d1e53f666121297704ff8faa807d9de71882aba512231d1d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xeffc18fc3b7eb8e676dac549e0c693ad50d1ce31,,,,,0.12668,
0x537947872df743a8ed832f475870c884d96983aab85449b13f9bcce33cf9b39a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,,0.00000,
0x3a27a10eeb422b36d0ecc24c69b78cbd997f0fa7b2c06134f0b61394fb3bfe20,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,0.10000,
0xfd1e6b5bd0694bd0e17e3c150e19b82339209cfcab73538e434aaf94661d97d0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xeffc18fc3b7eb8e676dac549e0c693ad50d1ce31,,,,,0.00000,
0x8e720370cec878805edd0c200569a5dfd0a0c58dc3295c9186f2fa9e9577412e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,799.90000,
0xd92787fabc19bac476e9f6fbfbebc2ca7e4f494008433fc4595a83f6dfb217b6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xf21fc650c1b34eb0fde786d52d23da99db3d6278,,,,,0.00000,
0xbdf81c05f8f579fb2013b408a1bee69c3d0dcf06e351319811b18bc006ad3a3b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,0.00000,
0x1c9c33ee4e77109f731561cab1d4a56b04f553a297f11b0b4f313f976d5265d2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,700.00000,
0x344bfa8135f314e3d1f610b8344a062acef134458ca2d5ad02045ba4835de9f3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,0.00000,
0x86b9ef963f634098a7f3adf617cc1d99772eef0619d7f218b57ea019bd207827,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,500.00000,
0x3a8600bef83ac633e77f89ff39e2eaf7d1b74aadec09c6dea625fa4f0c6452cb,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xeffc18fc3b7eb8e676dac549e0c693ad50d1ce31,,,,,300.20000,
0x5d556b738e7608f75ea50b9a309a8fcc651243714ebc3020a32fa9fc6a3f26ec,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x26b0bbc5636e07a96a89486482bda5d9088ce21f255710734f269aef5558ba0d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x142267d26b11dc9b17c76c4ce51936b0f5f0b42c8582cfbbf1e7162d290d3c4a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4f952c4c5415b2609899abdc2f8f352f600d14d6,,,,,0.00000,
0x190836b5131ff70856af5e94721051a193d1ca33d1571febc05ac0c4b676bdc2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xeffc18fc3b7eb8e676dac549e0c693ad50d1ce31,,,,,499.00000,
0x5b0bb92782deaaed7492ce5af9b73a2a8431b3954cebf6687d4508d6633e52ab,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xeffc18fc3b7eb8e676dac549e0c693ad50d1ce31,,,,,0.96294,
0x7b27790ef7c4b7ee658cb26f583d06b6f5f53e31bf70dd4eabe1fc0e8866cc8e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x612c6a44f2a0e707701a6866dd0c39a94f34aedd680d351388240708ad4e8ed9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xe0be0d1ecdae4c9afa0345bd8977b7831e25cf290559adbea17bea10fa577d19,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x5d48c85f6a6325dd80cf976ebe1a03ea492997eef6b182833b8089f99cd4caf8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,,,,,0.00078,
0x15990e4a1a1d09a4071422a9f71c148279abfb22338cf47777955aee0a8eb10f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xe5e864e88aee4915ec88e38365275386413740bda9a440f311d6abea17870e29,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xa256530f49157d9d1d74e81967d3a17ebc4eda5b53d8a2974406dd9a3bd79273,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x2615514022d5a4176fc97d151906ab54011ec9bab4c91bfa6bf353fcbdcc9bb9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xdf94772ac84c49a07aa8bdc3c8b2e0b3de1129491a2c7f4195b54474d26c93c1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x3bf9d9dbccf530cce675e7d0532f1c49ea17474ca23504ba8960bb80fe99022f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xd4c81ff95cd6a2eea8dd46cb040681118d9db1656a44c2149b39faa26eabbdde,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x2c9a2e0604ba8efb760e06f58f43c80fc00f0424d2fb1f8fa22105baa7f7cd5a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x58eaf5cb8ee12776ac7111e0981f0b7a430ccd154c3f93084e1885fca95f2331,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xc8f6775d8a7f061672f39c4fd5a6fa779d03b689ecb4002f32e30241a294aaf2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xbff94cc90c045660b3951eae9f32261ec1c47cb242f7c06ec3b1a3ab401d5c08,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x2b5796dadb8a5926d1c3692aa351397ffff73167eaddee9e0c22ec59b9a87b7a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xa30092b0a0be56ae67cfdbd939ab32eca75660e58c5a28d33f18991ffc969593,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x98bea85704a5407cc3167bd31befd9c1d293e4ba609b3c0e193a67fdb65998d5,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x1906c2832c03217dc949a3a9fb564b5a0d0932dde719deda77c8ff216ab7795e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x8731d54e9d02c286767d56ac03e8037c07e01e98,,,,,0.00000,
0xf4fb6318fbbcc5ee3e64af50e5e6a590381243bda51b53fd55dc9d835c7e0a35,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdf0770df86a8034b3efef0a1bb3c889b8332ff56,,,,,0.00000,
0x5f1cde241c115978a6304bfce3e1e279f433650350889d5a84867ee2ad03949d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x8d2d2064adf333566bcc9e6997bd1926fc23bdf42ba87c722e9599e0805fa7ca,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xc87ee5d7e04f89ba8dcf4506317a9936348837446d8b900bdeb535f101b45251,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x756272fc6a05371f5342d7a75a611c3a8057def4ae4ce1bae3f47712c34f6c4e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x451ba3e0b099860fd3b9fc5455dea1b559b17cdad69037163451ed13265b3b51,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,,,,,0.00000,
0xbb9d4d7cf162f8aa7cd39827f237ed26a020335080d330a14ac1f2f77139a306,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xbca9e27e62641ad4e54028d90f097654cbf14f4957ac9079d937b9d2b61b1424,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x61b25fb51019d9fe9634351983f4e61016f1f1d632b95f1d37dc3350598ea27b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x97adc08fa1d849d2c48c5dcc1dab568b169b0267,,,,,0.00000,
0x5babf115055b31641bcb4a1df26987accf9a8a7f5dadaffa563b0725c7e9ae26,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x1797afcbefb0b4e916a410561bf7a0fd92f2082e12bbca78131a26c8484a8ff4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x045da4bfe02b320f4403674b3b7d121737727a36,,,,,0.00000,
0x24efcd05142a77560de7b0d24b2cec86945e48f568de20704cbd463365099449,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x664b4054b35e20ed63c8d0a54546093275217803d6d148047fbbe3cacd8f3118,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x9383f3e308375d79b9dd362f25b06b2802b6c4741c15902576b1dd4a78f9626f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,,,,,0.00000,
0xf9100229573c7f2077cca973d67ea10f3890c0d040fa48137d2689ecfe523b41,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x1e7b2bde1c49923594812883aec91d366b3199d8437f7f76b766d06a0d107625,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x57891966931eb4bb6fb81430e6ce0a03aabde063,,,,,0.00040,
0xc50bafa29a3acfd91c2f94a47212e26806e754b7e75d1e22802199a86af03f58,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x9b7e12e6db8400541fc30c6b40963ddb742a40220326d318b2e939c72cc9f01c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xbc8f42403ad2fa18525396d628ccea962eb5b344b6afa7b434b8fd93e6a5350a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x045da4bfe02b320f4403674b3b7d121737727a36,,,,,0.00000,
0xd644ca9a90e4bcda8a51c873f6b951cdc6ac68edf14d4adc08af8e3528067842,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1111111254fb6c44bac0bed2854e76f90643097d,,,,,0.00000,
0x7986f1ec7a2f200ccc369c321275f40fa8d68e05d45b0e5c111a638715cc7d9a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x8731d54e9d02c286767d56ac03e8037c07e01e98,,,,,0.00000,
0x176e5c7cf31dfc62819d05d4f71c10b9a966463f7eeae8e5aad770f114cea9e3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x0e50248bce66e675de3b6e0e4dba3b103cfb0bc8335b94a84663ba3c40e5b4e2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa7df60785e556d65292a2c9a077bb3a8fbf048bc,,,,,0.00000,
0x28d91346e108e21bd829983450fbc751013d1220a7ef158d15c4f62df48ef833,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xba3335588d9403515223f109edc4eb7269a9ab5d,,,,,0.00000,
0xd1923a9dd0adf275a577ea91b1758960413fee0ab3b61ef18eb742ef375d7f32,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xba3335588d9403515223f109edc4eb7269a9ab5d,,,,,0.00000,
0xce62262c131e34d3c6ec1759b3e63acded95ae7b32148e793987509fb504b7d0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x0e9b5b092cad6f1c5e6bc7f89ffe1abb5c95f1c2,,,,,0.00000,
0x7d7ee64305c52e75000016a429663c1556477da3a8f4f4006247c8e0c25b17cc,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xae78736cd615f374d3085123a210448e74fc6393,,,,,0.00000,
0x7012e7277e65954bfd9f90c9f84a1d0ce6be129c8fe28b43ec5ff6e348627272,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x66efdbb8251bc96e34980c86ec974e6986dc40d518e9897ec92b8febd83d4c9b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x452d50c6b45885707afcf480fbadead9773b09e04a1bb545509299a691990c95,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x4c66b1b5239aab7cbb2651c1556bce0593e558f9eb39d863e58ec7911d12cf25,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0xdf6207cbfba35caf6f06edbac65ee87abbd58af1b9d0d160f54932904098c1cf,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x10c506a16191530f90f104a7c521e4170653c57767b2052214bb834b0f684747,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xf6a94dfd0e6ea9ddfdffe4762ad4236576136613,,,,,0.00000,
0x89c55669211c714d0cbe8deb322acf15878b8cdefffd4c49a585aa9b75bcffcb,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x82e95195bb11eac3f72f41682fc9fa2cd85b6faa,,,,,5.26260,
0xc2bf46bd8eb1dac0ca160b2a8733d4580b7e60049aa815a8843c2b405937f3d7,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0xc0aca801c0d32cea168f61b3cba4070851f56a62217bfc51ea64ff5df06b44bc,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xd75acf43055f3b8a0dcc05c8514409f98c20ba6a4e50c25b4a6335b878665edd,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0xcef9a20bccd75e0a04bae9eee46d3f696f544156fa829f4f6d5be636293d3868,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x1e0bb3e3160ca8abfc66c0dab80ebf58e668dc36a12355a01c0278607fdcc193,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x2a6bc9719f94c0a4178f549c6d88d21874eefc43de6eac558e7f536aceba81ea,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,,,,,0.00000,
0x390649862a1dcc4cb46f5a96001567337ed60076eb0cb51294559a11a91e3b81,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x51d87f95f777e06bd5e80bd153a37f0673a36e14a5eb9f96681aafc8af4a7c11,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x2a6d4cc9004ff85a97422990815fc5559c8ddb4a1d6864974fe2f5bc864e8ba4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0xc4f73c3a0b5710ddaa598a468ccbf1e1dfb15fec5e05e44ac7db4b5cfbb5990a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,,,,,0.00000,
0x1a2c892518948d52eaa340bb24b2e6e677f529b3b25215aa9f97465ec20f1f86,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x8731d54e9d02c286767d56ac03e8037c07e01e98,,,,,0.00119,
0x97eb04ceca3b83dae1dc205f6e04eed9d5f0138244b81fbecae184652a331fff,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x84966fdcf4c5017a1e77cc4b088b6e18832453a0008a6445d38e569209f39d7d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x63ea4f43d1a24f72a71c714fe57684809a9805b717925d290b01af31e8916f41,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x3f31f1b96a5cabc9ac7b731e8dcd9996953d894526bbf72ae19a4d0e024bc1de,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0xedb53db42c1ff53b2c4bc63dcd17d98fb94d2f28a8798ce3113cd55458d116b4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x437f5dde3c94e41f2e0b63c1890aabdf0b6c56e556362fe22d61f2aede4844ce,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdac17f958d2ee523a2206206994597c13d831ec7,,,,,0.00000,
0x5d21b7432a6fc2a535d12843e21870e8605b33de30496e563bf238045004e98a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdac17f958d2ee523a2206206994597c13d831ec7,,,,,0.00000,
0x618456aca94b6bd5bf06ab81746c707d0f86611f1b4c2239c109eb9bc87b8a4b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1b0e765f6224c21223aea2af16c1c46e38885a40,,,,,0.00000,
0xfc90e57c942cde1ae91229aa638e96f02df1e672d57603ef8b86b859b10b9173,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc00e94cb662c3520282e6f5717214004a7f26888,,,,,0.00000,
0xeddc9c0f12d85dfea9b63e6f306e8100060f0ef0953e5dea1cfb6881d2195b3a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xba1b1e67710aee6fdab3696da69a6c15508849ac3e31ec0ce33b4fbffbc36238,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0xa1d04afb0a071ebc663e4a7169c9e97bb5d54ddfa5aabae5c55cebf25fe50f90,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x74cd15e4e6ae0e723d7f2f9b1d849b97f9ac20e03173b103e64eb228dcc0cd07,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0xe20495256da9987a2927a6c6bfc5d349337ba638135898f41c31be6c3a8782bc,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,,,,,0.00000,
0xae7dc2bd93d9551dd0e75676a883961d4e9d1d1b083a70d73219744b63182bf9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,,,,,0.00000,
0x41ef58a32a7448d321fdef1c1aa8cb1b5ea1248055af03c88afcb6cf0437f38c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x7cae33dee4aec0393cd651e8f2e97f1d9d9fb85716cc0b6c01c70e05cc406b52,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x5f18ea482ad5cc6bc65803817c99f477043dce85,,,,,0.00000,
0x5d358ff1a12144dfd6d0253ab1264cba70f962cb545b488e67680658ddc9733d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x992c8402a1bdf8e257c643f7ff442fe9f8ccce051950a8ce85090c30c27f38c0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x7a376285535c00a66c60e8e30df7782f615f1bb6de19451c1c707d699eb9e85c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb748952c7bc638f31775245964707bcc5ddfabfc,,,,,0.00000,
0x8f048f7abfa53b48e28dec92a4e037ad2fa7be9c852b949a08260cfac4418450,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,,,,,0.00000,
0xed8b3ea0de6281594650ede40c983e8d7c667f00fbc155bdbf4d69a5b0d9a9a4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x140d44baf49ecfd2d4dea1981ab1eb0e31319f5830cdb74626675e58cfbb0a0c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x61b464dd1aeeca56d30a96733fc7775c82a7129671551885e46c079db8943b3e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x40d5ecd3a483716b4129127cc2e473d8edb73fa32a561c76f60954d0a4de1306,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1b0e765f6224c21223aea2af16c1c46e38885a40,,,,,0.00000,
0x352e7bebb1783452618032b063ce95fc7abe471ad8e67cc3e2d3fcaef8ac5128,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x1da2c8118f69752599263f8a7cfca09b9ae1b790273c1619fd7442de60688107,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x328c40afa31146f640a46a2aa5756ae8d0b66427105d6e3521745645bd9f9bfb,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x91593fdfd70f0244362323cc647d906ac15f9307067562aa34700de6fdaad11b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x50b3d830b812aff1cea36085ada079a141f01fd74cb61f7a12382a0024a5addd,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1b0e765f6224c21223aea2af16c1c46e38885a40,,,,,0.00000,
0x04f609bdf9fc6682182cac8dd725dfa8373de4d6209eb91dd7ab82d0e10315c2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x935463388886865570e7d5cbcdb1927701cf1cc10bdf22adb622cd52e5348c40,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc3d688b66703497daa19211eedff47f25384cdc3,,,,,0.00000,
0x383cad6164c4943a5b6bc1633d004d4297208fec66ac6b79826b0ced8575876e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa397a8c2086c554b531c02e29f3291c9704b00c7,,,,,0.00000,
0xa7dcf7830a2e9fa76add4e8e7cb58c6704f7b4be2da1d0c4f165d2b6a2402448,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xc00e94cb662c3520282e6f5717214004a7f26888,,,,,0.00000,
0xb19f02b3f63a74e6e9431adba5b2061f15741b369d75e1d9e1e96368dc376dbf,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xf6a94dfd0e6ea9ddfdffe4762ad4236576136613,,,,,0.00000,
